M_PER,SD_PER,n_PER,M_OVU,SD_OVU,n_OVU,M_LUT,SD_LUT,n_LUT,n_komplett,SW_stat_PER,SW_p_PER,SW_stat_OVU,SW_p_OVU,SW_stat_LUT,SW_p_LUT,Normalverteilung,SW_detail,Test,Chi2,Teststatistik,df,p_wert,Signifikant,Kendalls_W,Mauchly_p,Sphaerizitaet_verletzt,GG_Korrektur,eta2_p,eta2_interpretation,Uebung,Muskel,Abschnitt,Kennwert,F,posthoc_PER_OVU_p,posthoc_PER_LUT_p,posthoc_OVU_LUT_p
478.93759232134346,371.97204645260956,11,407.9488647042392,202.8789538738709,11,589.5177849556654,632.012638765167,10,10,0.8379881236899231,0.0417406387017971,0.8625945764572386,0.08187104870932432,0.7054216396782602,0.0010248249485762632,nein,"PER: 0,042
OVU: 0,082
LUT: 0,001",Friedman,0.8000000000000114,"0,800",2,0.6703200460356356,nein,0.04000000000000057,,,,,,DJ bilateral,Gastrocnemius medial,Gesamt,mean_rms,,,,
1496.2261732377679,1297.9246042725254,11,1507.758809274852,759.8687604086465,11,1713.9817231060697,1565.416468838239,10,10,0.775113908102703,0.007218472428202003,0.9108341237921718,0.2867698631304143,0.7684062738625036,0.005980370579420494,nein,"PER: 0,007
OVU: 0,287
LUT: 0,006",Friedman,1.8000000000000114,"1,800",2,0.4065696597405968,nein,0.09000000000000057,,,,,,DJ bilateral,Gastrocnemius medial,Gesamt,peak_rms,,,,
388.81585094942216,556.5821522143693,11,366.6191370996926,299.95107699924085,11,414.2372773679281,430.5675481723502,10,10,0.5149504804302341,5.4475683179731455e-06,0.7929783919505138,0.011910963576972453,0.7217418391061388,0.0016171109809220996,nein,"PER: <0,001
OVU: 0,012
LUT: 0,002",Friedman,0.20000000000000284,"0,200",2,0.9048374180359583,nein,0.010000000000000142,,,,,,DJ bilateral,Gastrocnemius medial,Landung2,mean_rms,,,,
1008.2444058195352,1319.8941315847196,11,858.4816022956497,640.3219412595173,11,1338.5623242964184,1597.8755533215285,10,10,0.642743641558079,0.00017954624576983262,0.8856687975350664,0.1514814496681815,0.7257524321930136,0.0018091575989109922,nein,"PER: <0,001
OVU: 0,151
LUT: 0,002",Friedman,0.6000000000000085,"0,600",2,0.7408182206817147,nein,0.030000000000000426,,,,,,DJ bilateral,Gastrocnemius medial,Landung2,peak_rms,,,,
384.20941615300814,518.4179059171028,11,456.1484852282087,511.12999866839004,11,305.5931977755459,307.19596833932843,11,11,0.5691005790168223,1.053818680559513e-05,0.6829921426694641,0.00028310421690531495,0.780913505573644,0.005278388715122743,nein,"PER: <0,001
OVU: <0,001
LUT: 0,005",Friedman,0.7272727272727195,"0,727",2,0.6951439283988814,nein,0.03305785123966907,,,,,,DJ bilateral,Gluteus Medius,Bodenkontakt,mean_rms,,,,
766.7108266523729,866.4921663910333,11,996.5350823588229,1194.0767601936466,11,675.5211908669604,829.0031838091546,11,11,0.6526911293151196,0.00011652826691049439,0.7005940431083015,0.00047605631054491,0.7182957991591752,0.0008052433702427062,nein,"PER: <0,001
OVU: <0,001
LUT: <0,001",Friedman,3.4545454545454675,"3,455",2,0.17776857282813668,nein,0.15702479338843034,,,,,,DJ bilateral,Gluteus Medius,Bodenkontakt,peak_rms,,,,
203.4948322879644,270.9432948163184,11,294.6398142087381,344.6174210731001,11,181.8111161790466,189.8018856555569,11,11,0.5656618842312497,9.559552181023881e-06,0.7036765922068724,0.0005215761600426534,0.7486578204341643,0.001996457367000698,nein,"PER: <0,001
OVU: <0,001
LUT: 0,002",Friedman,2.363636363636374,"2,364",2,0.30672055757655525,nein,0.1074380165289261,,,,,,DJ bilateral,Gluteus Medius,Gesamt,mean_rms,,,,
772.5922805508341,884.8449276951242,11,1024.4129821202537,1220.3601018551035,11,678.2816866874753,828.4094601413681,11,11,0.6465523439161356,9.745410564091606e-05,0.7120392214114993,0.0006685031485849427,0.7169848509156638,0.0007744248211191116,nein,"PER: <0,001
OVU: <0,001
LUT: <0,001",Friedman,3.4545454545454675,"3,455",2,0.17776857282813668,nein,0.15702479338843034,,,,,,DJ bilateral,Gluteus Medius,Gesamt,peak_rms,,,,
219.02315461267514,325.17065899760655,11,308.7596006961405,430.21646614018516,11,248.56439902153167,335.97381852832035,11,11,0.5778140460153851,1.3496833976546768e-05,0.6198020883224038,4.491205130923489e-05,0.6858081989644552,0.0003075888555538904,nein,"PER: <0,001
OVU: <0,001
LUT: <0,001",Friedman,0.7272727272727195,"0,727",2,0.6951439283988814,nein,0.03305785123966907,,,,,,DJ bilateral,Gluteus Medius,Landung2,mean_rms,,,,
536.1085168558543,932.4400735611907,11,722.5529898371558,924.1291165318731,11,542.5628780638463,794.0574422291645,11,11,0.5081153522751839,1.900025207197064e-06,0.6691771778013237,0.00018866914113461092,0.6611472655080446,0.00014915162463655375,nein,"PER: <0,001
OVU: <0,001
LUT: <0,001",Friedman,2.363636363636374,"2,364",2,0.30672055757655525,nein,0.1074380165289261,,,,,,DJ bilateral,Gluteus Medius,Landung2,peak_rms,,,,
353.3412045720342,261.14812741157846,11,251.92567929915137,150.70893577424917,11,292.9738504193928,197.20176317695203,11,11,0.6807369752834057,0.000264923900754262,0.7869302973012365,0.006332145299947909,0.6856924525570094,0.00030654148956780434,nein,"PER: <0,001
OVU: 0,006
LUT: <0,001",Friedman,6.545454545454561,"6,545",2,0.037902914400958214,ja,0.2975206611570255,,,,,,DJ bilateral,Semitendinosus,Bodenkontakt,mean_rms,,0.1259765625,1.0,0.6181640625
791.087544937001,618.247297236107,11,480.3973406909816,297.7769975918952,11,676.2444991996282,554.7900921274503,11,11,0.6806007236852699,0.0002638640820032189,0.7340173856463248,0.0012873342401140998,0.6332619448420798,6.626326696672394e-05,nein,"PER: <0,001
OVU: 0,001
LUT: <0,001",Friedman,7.0909090909090935,"7,091",2,0.02885550339038819,ja,0.32231404958677695,,,,,,DJ bilateral,Semitendinosus,Bodenkontakt,peak_rms,,0.0732421875,1.0,0.2490234375
209.70623593477222,122.58964474219952,11,154.28091743243957,85.97541629782037,11,192.52247508416377,120.11884667484989,11,11,0.7460115240681257,0.0018439912567322985,0.7627105250838242,0.003046862583940988,0.7459873766231794,0.0018426554832757533,nein,"PER: 0,002
OVU: 0,003
LUT: 0,002",Friedman,4.9090909090909065,"4,909",2,0.0859022330378764,nein,0.2231404958677685,,,,,,DJ bilateral,Semitendinosus,Gesamt,mean_rms,,,,
807.3954262585565,668.9829933452403,11,551.006053514668,313.5814889955286,11,702.1780293340572,546.1811964326488,11,11,0.6559481418270727,0.00012813979746737405,0.8551260433933847,0.04977203292314753,0.6439919674128601,9.046248448194033e-05,nein,"PER: <0,001
OVU: 0,050
LUT: <0,001",Friedman,3.818181818181813,"3,818",2,0.14821506633752052,nein,0.17355371900826422,,,,,,DJ bilateral,Semitendinosus,Gesamt,peak_rms,,,,
191.4197939871995,255.56358963735198,11,131.8410464895315,72.10465575044253,11,140.19538108185864,82.70015802503266,11,11,0.539291699861041,4.543134927429498e-06,0.7772468857503134,0.0047246009408359445,0.9702352702049699,0.8888930269529036,nein,"PER: <0,001
OVU: 0,005
LUT: 0,889",Friedman,0.545454545454561,"0,545",2,0.7613003866968678,nein,0.02479338842975277,,,,,,DJ bilateral,Semitendinosus,Landung2,mean_rms,,,,
514.2795533874377,746.6303483726456,11,313.39829510838024,207.8399787556795,11,324.0437428653777,185.96309752832502,11,11,0.553237130166731,6.727899909535591e-06,0.6617089765671726,0.0001516210059523644,0.9085422808741468,0.23436406502996043,nein,"PER: <0,001
OVU: <0,001
LUT: 0,234",Friedman,1.2727272727272805,"1,273",2,0.5292133415000482,nein,0.05785123966942184,,,,,,DJ bilateral,Semitendinosus,Landung2,peak_rms,,,,
189.07475180309268,136.93361985046946,11,87.92857182345209,38.62802482466123,11,128.25044363958685,58.36828169753104,11,11,0.7972255033631342,0.00864866412468055,0.9608422333591705,0.7821552149718539,0.9341838942536578,0.45470958292982816,nein,"PER: 0,009
OVU: 0,782
LUT: 0,455",Friedman,6.545454545454561,"6,545",2,0.037902914400958214,ja,0.2975206611570255,,,,,,DJ bilateral,Vastus Lateralis,Bodenkontakt,mean_rms,,0.0205078125,0.9609375,0.2490234375
404.0653968209345,351.9067024096064,11,156.7325494753062,67.21964445954517,11,248.1435303219023,126.69118365524356,11,11,0.7432257090015849,0.0016961512047276982,0.8752316275722447,0.09046431979398281,0.9178810607274599,0.3013850873246658,nein,"PER: 0,002
OVU: 0,090
LUT: 0,301",Friedman,5.636363636363626,"5,636",2,0.059714415732185576,nein,0.25619834710743755,,,,,,DJ bilateral,Vastus Lateralis,Bodenkontakt,peak_rms,,,,
108.59989253506224,89.01723209124266,11,51.90141817899919,19.212591721701855,11,73.99689609988322,29.432945475969664,11,11,0.736550458019333,0.001388700876166547,0.9627585135670771,0.8055691033861337,0.9558035753259869,0.7184883215223723,nein,"PER: 0,001
OVU: 0,806
LUT: 0,718",Friedman,4.9090909090909065,"4,909",2,0.0859022330378764,nein,0.2231404958677685,,,,,,DJ bilateral,Vastus Lateralis,Gesamt,mean_rms,,,,
404.0653968209345,351.9067024096064,11,159.53650505136608,65.39629993962004,11,250.23637180992336,123.9392304738291,11,11,0.7432257090015849,0.0016961512047276982,0.8832745813227111,0.11447514194649933,0.9110688748729017,0.25109430139928335,nein,"PER: 0,002
OVU: 0,114
LUT: 0,251",Friedman,5.636363636363626,"5,636",2,0.059714415732185576,nein,0.25619834710743755,,,,,,DJ bilateral,Vastus Lateralis,Gesamt,peak_rms,,,,
119.82212738308226,132.8147522264869,11,63.949591135798435,27.931416018872095,11,85.66180231113238,35.693013632077715,11,11,0.7159395822932889,0.0007507077748632646,0.9272205655689296,0.38342438804750745,0.9581285665963866,0.7481433202401255,nein,"PER: <0,001
OVU: 0,383
LUT: 0,748",Friedman,2.363636363636374,"2,364",2,0.30672055757655525,nein,0.1074380165289261,,,,,,DJ bilateral,Vastus Lateralis,Landung2,mean_rms,,,,
230.28459249448312,300.8726053736828,11,117.902333798914,54.49617341727703,11,153.64006554895525,78.9173715283032,11,11,0.6345215407041755,6.872558155256022e-05,0.971541845486865,0.9016533574720902,0.9505701388626903,0.6512472715886636,nein,"PER: <0,001
OVU: 0,902
LUT: 0,651",Friedman,1.2727272727272805,"1,273",2,0.5292133415000482,nein,0.05785123966942184,,,,,,DJ bilateral,Vastus Lateralis,Landung2,peak_rms,,,,
15.378036642335756,9.563084598420554,11,14.516955854868575,11.046982072743328,11,19.22158579008328,13.403190482296832,11,11,0.9535330132242298,0.6893113350454851,0.8478213692201527,0.03997205097747139,0.953171326992197,0.6846576390074639,nein,"PER: 0,689
OVU: 0,040
LUT: 0,685",Friedman,1.636363636363626,"1,636",2,0.44123316775998644,nein,0.07438016528925573,,,,,,SQ einbeinig R,Biceps Femoris,Gesamt,mean_rms,,,,
39.81344090609656,28.688603600153925,11,38.17022577596607,35.59169992035924,11,45.208203230510485,26.87349587145156,11,11,0.8714578398991503,0.08093702392466552,0.7580984126261012,0.002651731791787823,0.9586938552101233,0.7552934900395782,nein,"PER: 0,081
OVU: 0,003
LUT: 0,755",Friedman,0.545454545454561,"0,545",2,0.7613003866968678,nein,0.02479338842975277,,,,,,SQ einbeinig R,Biceps Femoris,Gesamt,peak_rms,,,,
10.644422701893056,3.7531499026272317,11,11.568199922465203,4.718899822966384,11,8.911409059887305,4.369946618218555,11,11,0.9273668309296934,0.3848333625954124,0.838706158840512,0.030371760350773658,0.9634730714962618,0.8141348223411462,nein,"PER: 0,385
OVU: 0,030
LUT: 0,814",Friedman,3.4545454545454675,"3,455",2,0.17776857282813668,nein,0.15702479338843034,,,,,,SQ einbeinig R,Gastrocnemius medial,Gesamt,mean_rms,,,,
28.06055771616428,10.327137611792608,11,30.25216500390237,11.77285075587492,11,23.063991189489002,11.581234803829533,11,11,0.9488309227187244,0.6290505665900152,0.9118157281205618,0.2562335971270594,0.9583865293691674,0.7514097971896013,ja,"PER: 0,629
OVU: 0,256
LUT: 0,751",ANOVA,,"2,089","2, 20",0.15005885222387716,nein,,0.5307301271434242,nein,nein,0.17277021707047963,gross,SQ einbeinig R,Gastrocnemius medial,Gesamt,peak_rms,2.0885396130037495,,,
25.02557640382503,19.279287526127188,11,28.480271265755945,17.773597401901505,11,33.58338264234418,19.325738896053313,11,11,0.8504463426139877,0.043253427566097125,0.8991289238093223,0.18037270108227638,0.9345816385338175,0.4590351863140463,nein,"PER: 0,043
OVU: 0,180
LUT: 0,459",Friedman,2.363636363636374,"2,364",2,0.30672055757655525,nein,0.1074380165289261,,,,,,SQ einbeinig R,Gluteus Medius,Gesamt,mean_rms,,,,
60.544566960089725,45.83398829900904,11,71.18826386341367,51.49803769677015,11,82.74541740421384,56.11275783032323,11,11,0.9060511703458186,0.2188319844808424,0.9434279874244625,0.5615960058694363,0.9019483688659979,0.19523492500558776,ja,"PER: 0,219
OVU: 0,562
LUT: 0,195",ANOVA,,"1,529","2, 20",0.24103456057082637,nein,,1.876977916514918,nein,nein,0.13262294026734212,mittel,SQ einbeinig R,Gluteus Medius,Gesamt,peak_rms,1.5290113887519579,,,
27.810494521247062,12.444918882873951,11,22.567070314403963,8.853609541072489,11,25.392813577534067,12.696779783631502,11,11,0.9681256579450621,0.8670051533399263,0.8957786798441716,0.16405519687823938,0.9675420629231244,0.8606947566930703,ja,"PER: 0,867
OVU: 0,164
LUT: 0,861",ANOVA,,"1,147","2, 20",0.3376457002872304,nein,,0.4026072801727345,nein,nein,0.1028891228749657,mittel,SQ einbeinig R,Semitendinosus,Gesamt,mean_rms,1.146894163235361,,,
63.23222426642914,28.84015966267227,11,54.34439258170185,25.969149671185466,11,58.15945564978674,27.45394963682505,11,11,0.9772945218411228,0.9492513273311609,0.9780301332253715,0.9542162784690551,0.9597917604546049,0.7690893606207736,ja,"PER: 0,949
OVU: 0,954
LUT: 0,769",ANOVA,,"0,605","2, 20",0.5559503325707403,nein,,0.8220709030452049,nein,nein,0.05701757312630389,klein,SQ einbeinig R,Semitendinosus,Gesamt,peak_rms,0.6046514919194871,,,
32.916598724275104,24.631616228865244,11,25.429705370424685,16.495746724048278,11,41.63362256070967,27.546521249390473,11,11,0.8872201710393348,0.12835568724376684,0.909891918688725,0.2431760904333904,0.9565897640922953,0.7285523483603018,ja,"PER: 0,128
OVU: 0,243
LUT: 0,729",ANOVA,,"2,704","2, 20",0.09130283934611857,nein,,0.4947329445967566,nein,nein,0.21286644162609233,gross,SQ einbeinig R,Vastus Lateralis,Gesamt,mean_rms,2.7043243088992472,,,
72.10372967415414,58.32676074258351,11,56.94142734992773,37.11450268478421,11,98.08006952604674,70.00164107847164,11,11,0.8412090143073092,0.0327540559558051,0.9203133898825725,0.3212588734208899,0.940840947218076,0.5304346720561659,nein,"PER: 0,033
OVU: 0,321
LUT: 0,530",Friedman,2.363636363636374,"2,364",2,0.30672055757655525,nein,0.1074380165289261,,,,,,SQ einbeinig R,Vastus Lateralis,Gesamt,peak_rms,,,,
